OrderID,DateKey,CustomerID,ProductID,SellerID,Quantity,UnitPrice,Discount,Tax,ShippingCost,GrossAmount,DiscountedAmount,NetAmount,TotalAmount,PaymentMethod,OrderStatus
ORD0000188,20241023,CUST036912,P00004,SELL01658,1,50.92,0.2,3.26,1.3,50.92,10.18,40.74,45.3,Net Banking,Delivered
ORD0000189,20210429,CUST043111,P00033,SELL00429,5,129.25,0.15,43.94,6.24,646.25,96.94,549.31,599.49,Credit Card,Shipped
ORD0000190,20231201,CUST034016,P00046,SELL01532,3,416.84,0.15,85.04,14.4,1250.52,187.58,1062.94,1162.38,Debit Card,Delivered
ORD0000191,20200818,CUST040748,P00030,SELL00430,5,319.28,0.05,75.83,12.39,1596.4,79.82,1516.5800000000002,1604.8,Amazon Pay,Delivered
ORD0000192,20220118,CUST004207,P00040,SELL00302,2,67.54,0.05,10.27,1.64,135.08,6.75,128.33,140.24,Amazon Pay,Delivered
ORD0000193,20240805,CUST041282,P00012,SELL00733,2,289.23,0.1,0.0,13.08,578.46,57.85,520.61,533.69,Amazon Pay,Delivered
ORD0000194,20230409,CUST044672,P00019,SELL00785,2,373.58,0.2,47.82,8.74,747.16,149.43,597.73,654.29,Credit Card,Delivered
ORD0000195,20210624,CUST004859,P00009,SELL00999,4,359.89,0.05,68.38,13.15,1439.56,71.98,1367.58,1449.11,Credit Card,Delivered
ORD0000196,20221125,CUST007154,P00026,SELL01298,5,449.1,0.1,101.05,7.48,2245.5,224.55,2020.95,2129.48,Net Banking,Delivered
ORD0000197,20210608,CUST035993,P00015,SELL00557,3,270.41,0.1,36.51,3.91,811.23,81.12,730.11,770.53,Amazon Pay,Delivered
ORD0000198,20230329,CUST027565,P00019,SELL01488,2,387.31,0.0,92.95,7.12,774.62,0.0,774.62,874.69,Debit Card,Delivered
ORD0000199,20240918,CUST010007,P00048,SELL00096,3,272.14,0.0,97.97,11.16,816.42,0.0,816.42,925.55,UPI,Delivered
ORD0000200,20230620,CUST022505,P00034,SELL01489,1,420.62,0.0,21.03,5.69,420.62,0.0,420.62,447.34,Amazon Pay,Shipped
ORD0000201,20230114,CUST007081,P00031,SELL00230,4,575.93,0.0,0.0,14.5,2303.72,0.0,2303.72,2318.22,Credit Card,Delivered
ORD0000202,20241224,CUST042401,P00019,SELL00039,5,167.97,0.0,0.0,8.35,839.85,0.0,839.85,848.2,UPI,Delivered
ORD0000203,20210731,CUST040825,P00008,SELL00154,5,471.14,0.0,188.46,4.18,2355.7,0.0,2355.7,2548.34,Amazon Pay,Delivered
ORD0000204,20211112,CUST022812,P00041,SELL01177,3,461.7,0.05,65.79,13.58,1385.1,69.26,1315.84,1395.21,Credit Card,Returned
ORD0000205,20210710,CUST029448,P00036,SELL00122,2,303.77,0.25,22.78,11.47,607.54,151.88,455.66,489.9,UPI,Delivered
ORD0000206,20240516,CUST025313,P00017,SELL01958,4,312.36,0.1,0.0,2.52,1249.44,124.94,1124.5,1127.02,Credit Card,Delivered
ORD0000207,20221009,CUST029438,P00046,SELL00705,3,59.09,0.15,0.0,14.12,177.27,26.59,150.68,164.8,Net Banking,Delivered
ORD0000208,20211007,CUST001181,P00022,SELL01609,1,266.91,0.05,20.29,7.33,266.91,13.35,253.56000000000003,281.18,Amazon Pay,Delivered
ORD0000209,20220306,CUST017264,P00031,SELL01838,3,568.01,0.0,0.0,12.94,1704.03,0.0,1704.03,1716.97,Credit Card,Delivered
ORD0000210,20221117,CUST039608,P00049,SELL01140,2,454.72,0.05,69.12,0.31,909.44,45.47,863.97,933.4,Net Banking,Shipped
ORD0000211,20240701,CUST019237,P00035,SELL00479,3,189.12,0.2,36.31,3.6,567.36,113.47,453.89,493.8,Debit Card,Delivered
ORD0000212,20240428,CUST035731,P00032,SELL00157,5,104.68,0.15,35.59,2.38,523.4,78.51,444.89,482.86,UPI,Delivered
ORD0000213,20230925,CUST012280,P00049,SELL01375,2,116.03,0.2,14.85,5.54,232.06,46.41,185.65,206.04,Cash on Delivery,Delivered
ORD0000214,20241226,CUST003507,P00017,SELL00159,3,83.31,0.0,19.99,3.48,249.93,0.0,249.93,273.4,UPI,Delivered
ORD0000215,20230916,CUST023893,P00002,SELL01801,3,556.68,0.0,83.5,1.06,1670.04,0.0,1670.04,1754.6,Debit Card,Delivered
ORD0000216,20240721,CUST008440,P00016,SELL00813,3,404.76,0.0,218.57,10.5,1214.28,0.0,1214.28,1443.35,Debit Card,Delivered
ORD0000217,20240309,CUST019363,P00005,SELL01565,5,470.82,0.1,169.5,12.39,2354.1,235.41,2118.69,2300.58,Debit Card,Delivered
ORD0000218,20231003,CUST034266,P00003,SELL01516,5,88.24,0.0,35.3,13.44,441.2,0.0,441.2,489.94,Debit Card,Delivered
ORD0000219,20240205,CUST026742,P00021,SELL01863,3,410.9,0.0,98.62,0.57,1232.7,0.0,1232.7,1331.89,Credit Card,Delivered
ORD0000220,20230608,CUST020572,P00025,SELL01791,4,485.32,0.15,132.01,8.34,1941.28,291.19,1650.09,1790.44,Amazon Pay,Delivered
ORD0000221,20200708,CUST012246,P00028,SELL00297,1,49.31,0.0,2.47,0.69,49.31,0.0,49.31,52.47,Debit Card,Delivered
ORD0000222,20230602,CUST021328,P00017,SELL00328,4,389.67,0.05,118.46,3.29,1558.68,77.93,1480.75,1602.5,Credit Card,Delivered
ORD0000223,20231109,CUST017932,P00037,SELL00753,1,450.05,0.0,22.5,1.2,450.05,0.0,450.05,473.75,Net Banking,Shipped
ORD0000224,20231101,CUST030236,P00018,SELL00080,3,137.33,0.1,29.66,13.56,411.99,41.2,370.79,414.01,Credit Card,Delivered
ORD0000225,20230730,CUST018375,P00048,SELL01913,2,114.61,0.0,18.34,0.91,229.22,0.0,229.22,248.47,Net Banking,Delivered
ORD0000226,20210924,CUST031704,P00026,SELL00376,5,303.23,0.0,181.94,9.58,1516.15,0.0,1516.15,1707.67,Credit Card,Delivered
ORD0000227,20210919,CUST003147,P00023,SELL00628,4,377.77,0.1,163.2,11.35,1511.08,151.11,1359.9699999999998,1534.52,Amazon Pay,Delivered
ORD0000228,20220830,CUST014415,P00020,SELL01713,5,165.72,0.05,62.97,4.46,828.6,41.43,787.1700000000001,854.6,Credit Card,Delivered
ORD0000229,20241103,CUST001747,P00048,SELL00704,5,404.33,0.0,161.73,4.75,2021.65,0.0,2021.65,2188.13,Credit Card,Shipped
ORD0000230,20230706,CUST031415,P00033,SELL00905,5,493.81,0.3,138.27,14.7,2469.05,740.72,1728.3300000000002,1881.3,Amazon Pay,Pending
ORD0000231,20231014,CUST048207,P00010,SELL01023,1,590.17,0.15,25.08,3.79,590.17,88.53,501.64,530.51,Credit Card,Shipped
ORD0000232,20211210,CUST019145,P00026,SELL00212,2,426.66,0.15,87.04,11.68,853.32,128.0,725.32,824.04,Amazon Pay,Delivered
ORD0000233,20240119,CUST028877,P00005,SELL00809,3,512.13,0.0,122.91,14.93,1536.39,0.0,1536.39,1674.23,Net Banking,Delivered
ORD0000234,20231205,CUST006962,P00012,SELL00871,4,139.59,0.05,26.52,0.4,558.36,27.92,530.44,557.36,Debit Card,Shipped
ORD0000235,20211010,CUST037405,P00034,SELL00685,2,130.46,0.1,18.79,0.38,260.92,26.09,234.83,254.0,Debit Card,Delivered
ORD0000236,20201113,CUST025402,P00030,SELL00618,5,574.24,0.0,143.56,13.09,2871.2,0.0,2871.2,3027.85,Credit Card,Shipped
ORD0000237,20240827,CUST029978,P00047,SELL00273,1,432.72,0.2,62.31,14.85,432.72,86.54,346.18,423.34,Cash on Delivery,Delivered
ORD0000238,20230602,CUST049175,P00021,SELL00238,5,73.55,0.15,0.0,9.03,367.75,55.16,312.59000000000003,321.62,Debit Card,Delivered
ORD0000239,20230611,CUST028805,P00022,SELL01434,1,257.51,0.1,41.72,5.25,257.51,25.75,231.76,278.73,Credit Card,Delivered
ORD0000240,20211114,CUST024635,P00050,SELL00311,5,338.76,0.05,193.09,12.46,1693.8,84.69,1609.11,1814.66,UPI,Delivered
ORD0000241,20211025,CUST034448,P00035,SELL00709,2,139.97,0.0,22.4,14.9,279.94,0.0,279.94,317.24,UPI,Delivered
ORD0000242,20231029,CUST040551,P00028,SELL01881,4,202.98,0.1,58.46,0.09,811.92,81.19,730.73,789.28,Cash on Delivery,Delivered
ORD0000243,20240822,CUST034398,P00040,SELL01539,4,319.11,0.0,63.82,4.15,1276.44,0.0,1276.44,1344.41,Cash on Delivery,Delivered
ORD0000244,20240619,CUST042901,P00014,SELL01937,1,370.47,0.15,37.79,0.89,370.47,55.57,314.90000000000003,353.58,Amazon Pay,Delivered
ORD0000245,20240204,CUST029445,P00004,SELL00878,5,45.49,0.2,32.75,0.02,227.45,45.49,181.96,214.73,Debit Card,Delivered
ORD0000246,20230610,CUST039354,P00014,SELL01817,3,116.12,0.0,62.7,5.45,348.36,0.0,348.36,416.51,Credit Card,Delivered
ORD0000247,20240911,CUST047386,P00013,SELL01554,3,297.86,0.2,85.78,7.14,893.58,178.72,714.86,807.78,Credit Card,Shipped
ORD0000248,20230210,CUST014192,P00014,SELL01901,5,89.26,0.0,35.7,2.92,446.3,0.0,446.3,484.92,Debit Card,Delivered
ORD0000249,20240229,CUST027774,P00011,SELL01387,4,73.54,0.2,18.83,11.23,294.16,58.83,235.33000000000004,265.39,Debit Card,Delivered
ORD0000250,20210317,CUST045022,P00036,SELL00871,4,214.42,0.0,102.92,9.31,857.68,0.0,857.68,969.91,Credit Card,Delivered
ORD0000251,20210717,CUST015291,P00039,SELL00536,4,234.78,0.1,101.42,0.79,939.12,93.91,845.21,947.42,Credit Card,Delivered
ORD0000252,20230715,CUST019542,P00014,SELL00946,5,274.55,0.3,48.05,5.27,1372.75,411.82,960.93,1014.24,Debit Card,Pending
ORD0000253,20240313,CUST005818,P00002,SELL00810,5,187.41,0.25,35.14,13.38,937.05,234.26,702.79,751.31,Net Banking,Shipped
ORD0000254,20231110,CUST017005,P00031,SELL01760,4,230.36,0.15,39.16,2.0,921.44,138.22,783.22,824.38,Amazon Pay,Delivered
ORD0000255,20231111,CUST004652,P00028,SELL00205,5,259.57,0.05,0.0,7.79,1297.85,64.89,1232.9599999999998,1240.75,UPI,Pending
ORD0000256,20230210,CUST000716,P00025,SELL00035,4,428.27,0.25,154.18,12.7,1713.08,428.27,1284.81,1451.69,Cash on Delivery,Delivered
ORD0000257,20240624,CUST008298,P00011,SELL00561,5,428.5,0.0,171.4,0.81,2142.5,0.0,2142.5,2314.71,Amazon Pay,Delivered
ORD0000258,20240706,CUST047323,P00023,SELL00073,5,101.42,0.0,60.85,0.03,507.1,0.0,507.1,567.98,Debit Card,Delivered
ORD0000259,20220809,CUST024173,P00046,SELL01449,2,177.35,0.05,26.96,14.57,354.7,17.74,336.96,378.49,Debit Card,Delivered
ORD0000260,20230109,CUST039468,P00002,SELL00800,5,276.27,0.0,110.51,9.92,1381.35,0.0,1381.35,1501.78,Net Banking,Delivered
ORD0000261,20211129,CUST017113,P00006,SELL00589,2,220.49,0.25,39.69,11.42,440.98,110.24,330.74,381.84,Debit Card,Delivered
ORD0000262,20200422,CUST012593,P00015,SELL00414,5,55.8,0.15,11.86,1.6,279.0,41.85,237.15,250.61,Credit Card,Delivered
ORD0000263,20200102,CUST043099,P00009,SELL01206,3,520.47,0.05,267.0,0.93,1561.41,78.07,1483.34,1751.27,Debit Card,Delivered
ORD0000264,20211003,CUST002544,P00050,SELL00789,5,567.72,0.05,323.6,10.53,2838.6,141.93,2696.67,3030.8,Credit Card,Delivered
ORD0000265,20200807,CUST003153,P00041,SELL01729,3,451.53,0.1,146.3,14.32,1354.59,135.46,1219.13,1379.75,Amazon Pay,Delivered
ORD0000266,20240508,CUST049849,P00036,SELL00669,5,594.86,0.0,237.94,2.37,2974.3,0.0,2974.3,3214.61,Debit Card,Delivered
ORD0000267,20220504,CUST020614,P00010,SELL01843,2,349.96,0.0,35.0,6.25,699.92,0.0,699.92,741.17,Cash on Delivery,Delivered
ORD0000268,20241025,CUST008599,P00018,SELL01396,5,492.27,0.1,110.76,7.62,2461.35,246.14,2215.21,2333.6,UPI,Delivered
ORD0000269,20230602,CUST031058,P00039,SELL01933,1,94.16,0.05,7.16,0.9,94.16,4.71,89.45,97.51,Credit Card,Delivered
ORD0000270,20210119,CUST032555,P00035,SELL01560,1,348.88,0.1,37.68,5.52,348.88,34.89,313.99,357.19,Credit Card,Delivered
ORD0000271,20231127,CUST023550,P00032,SELL01202,1,85.61,0.0,6.85,10.64,85.61,0.0,85.61,103.1,UPI,Delivered
ORD0000272,20240719,CUST042540,P00010,SELL01156,3,476.94,0.15,60.81,5.78,1430.82,214.62,1216.1999999999998,1282.79,UPI,Shipped
ORD0000273,20230227,CUST044529,P00007,SELL00976,3,85.54,0.0,12.83,13.79,256.62,0.0,256.62,283.24,Cash on Delivery,Delivered
ORD0000274,20221212,CUST037954,P00007,SELL00910,4,312.92,0.15,127.67,6.21,1251.68,187.75,1063.93,1197.81,Credit Card,Delivered
ORD0000275,20240903,CUST035117,P00049,SELL00331,2,493.21,0.1,44.39,14.27,986.42,98.64,887.78,946.44,Net Banking,Delivered
ORD0000276,20211230,CUST046611,P00030,SELL00032,5,486.32,0.0,121.58,10.96,2431.6,0.0,2431.6,2564.14,Debit Card,Delivered
ORD0000277,20240822,CUST044280,P00026,SELL01776,1,232.43,0.15,9.88,10.44,232.43,34.86,197.57,217.89,Credit Card,Delivered
ORD0000278,20240929,CUST033284,P00037,SELL00284,3,171.64,0.0,41.19,1.74,514.92,0.0,514.92,557.85,Debit Card,Delivered
ORD0000279,20231210,CUST036194,P00028,SELL01659,5,436.76,0.0,174.7,4.11,2183.8,0.0,2183.8,2362.61,Cash on Delivery,Delivered
ORD0000280,20200903,CUST023648,P00044,SELL01792,5,152.56,0.0,61.02,10.29,762.8,0.0,762.8,834.11,Credit Card,Shipped
ORD0000281,20220415,CUST001746,P00009,SELL00187,2,217.88,0.25,26.15,3.94,435.76,108.94,326.82,356.91,Net Banking,Delivered
ORD0000282,20240102,CUST034953,P00015,SELL01522,3,349.83,0.0,52.47,9.06,1049.49,0.0,1049.49,1111.02,Amazon Pay,Delivered
ORD0000283,20200721,CUST036197,P00026,SELL00883,1,25.8,0.15,1.75,2.16,25.8,3.87,21.93,25.84,UPI,Shipped
ORD0000284,20230422,CUST001072,P00028,SELL00294,4,235.08,0.05,71.46,13.48,940.32,47.02,893.3000000000001,978.24,Amazon Pay,Delivered
ORD0000285,20200502,CUST001188,P00049,SELL01442,1,485.49,0.0,58.26,13.38,485.49,0.0,485.49,557.13,Credit Card,Delivered
ORD0000286,20210204,CUST016884,P00038,SELL00054,5,126.21,0.2,40.39,11.32,631.05,126.21,504.84,556.55,Credit Card,Delivered
ORD0000287,20220205,CUST043203,P00001,SELL00326,3,436.44,0.1,94.27,14.18,1309.32,130.93,1178.39,1286.84,Cash on Delivery,Delivered
ORD0000288,20201020,CUST012562,P00007,SELL01435,1,465.84,0.05,22.13,2.26,465.84,23.29,442.55,466.94,Debit Card,Delivered
ORD0000289,20201006,CUST030504,P00035,SELL00977,4,41.51,0.0,19.92,5.9,166.04,0.0,166.04,191.86,UPI,Shipped
ORD0000290,20220602,CUST002550,P00024,SELL00039,2,57.26,0.2,10.99,1.11,114.52,22.9,91.62,103.72,Credit Card,Delivered
ORD0000291,20240621,CUST006082,P00048,SELL01802,3,432.19,0.05,98.54,1.14,1296.57,64.83,1231.74,1331.42,Net Banking,Returned
ORD0000292,20200716,CUST007148,P00010,SELL00782,1,402.92,0.15,27.4,11.53,402.92,60.44,342.48,381.41,Net Banking,Pending
ORD0000293,20220908,CUST014657,P00014,SELL01904,5,541.68,0.0,135.42,13.07,2708.4,0.0,2708.4,2856.89,UPI,Delivered
ORD0000294,20240314,CUST049112,P00029,SELL01356,5,276.6,0.15,94.04,10.28,1383.0,207.45,1175.55,1279.87,Amazon Pay,Delivered
ORD0000295,20220121,CUST029592,P00019,SELL01890,3,466.02,0.0,69.9,12.53,1398.06,0.0,1398.06,1480.49,Debit Card,Delivered
ORD0000296,20200523,CUST014517,P00032,SELL00338,2,464.46,0.05,105.9,13.46,928.92,46.45,882.4699999999999,1001.83,UPI,Delivered
ORD0000297,20210831,CUST005746,P00002,SELL00199,3,331.2,0.05,47.2,0.11,993.6,49.68,943.92,991.23,Debit Card,Delivered
ORD0000298,20230509,CUST027050,P00002,SELL01301,4,97.45,0.1,17.54,0.02,389.8,38.98,350.82,368.38,Amazon Pay,Delivered
ORD0000299,20230221,CUST017205,P00035,SELL01985,1,540.72,0.05,25.68,7.52,540.72,27.04,513.6800000000001,546.88,Amazon Pay,Delivered
ORD0000300,20200705,CUST009192,P00001,SELL01005,2,308.26,0.15,94.33,9.57,616.52,92.48,524.04,627.94,Amazon Pay,Delivered
ORD0000301,20230911,CUST008766,P00041,SELL01248,2,41.57,0.25,7.48,12.91,83.14,20.78,62.36,82.74,Amazon Pay,Delivered
ORD0000302,20210408,CUST001699,P00003,SELL01222,3,213.75,0.05,48.74,2.76,641.25,32.06,609.19,660.69,UPI,Delivered
ORD0000303,20231004,CUST019427,P00030,SELL00138,5,113.48,0.0,28.37,0.78,567.4,0.0,567.4,596.55,Debit Card,Cancelled
ORD0000304,20241129,CUST003257,P00050,SELL00084,2,518.09,0.0,0.0,4.03,1036.18,0.0,1036.18,1040.21,Amazon Pay,Shipped
ORD0000305,20211021,CUST002188,P00022,SELL01336,1,169.12,0.0,8.46,13.27,169.12,0.0,169.12,190.85,Credit Card,Shipped
ORD0000306,20220202,CUST001779,P00010,SELL01798,4,476.83,0.1,85.83,8.41,1907.32,190.73,1716.59,1810.83,Cash on Delivery,Delivered
ORD0000307,20220812,CUST032817,P00030,SELL01401,1,560.82,0.05,63.93,1.48,560.82,28.04,532.7800000000001,598.19,Net Banking,Delivered
ORD0000308,20210206,CUST034263,P00031,SELL01501,2,573.93,0.1,185.95,2.97,1147.86,114.79,1033.07,1221.99,Amazon Pay,Cancelled
ORD0000309,20231001,CUST047601,P00049,SELL01467,4,179.25,0.1,32.27,0.94,717.0,71.7,645.3,678.51,UPI,Returned
ORD0000310,20240314,CUST042134,P00004,SELL01253,5,400.83,0.0,100.21,0.32,2004.15,0.0,2004.15,2104.68,UPI,Shipped
ORD0000311,20200526,CUST013914,P00002,SELL00458,3,319.07,0.25,57.43,2.13,957.21,239.3,717.9100000000001,777.47,Credit Card,Delivered
ORD0000312,20230317,CUST039236,P00042,SELL01738,3,582.15,0.0,87.32,6.71,1746.45,0.0,1746.45,1840.48,Debit Card,Pending
ORD0000313,20220513,CUST025927,P00026,SELL01590,4,458.05,0.1,82.45,10.2,1832.2,183.22,1648.98,1741.63,UPI,Shipped
ORD0000314,20240930,CUST000351,P00049,SELL01318,3,33.87,0.1,10.97,1.29,101.61,10.16,91.45,103.71,Amazon Pay,Cancelled
ORD0000315,20210503,CUST034695,P00035,SELL00205,1,528.48,0.0,0.0,8.79,528.48,0.0,528.48,537.27,Credit Card,Delivered
ORD0000316,20220717,CUST034686,P00005,SELL00156,4,539.52,0.0,172.65,6.53,2158.08,0.0,2158.08,2337.26,Amazon Pay,Delivered
ORD0000317,20240721,CUST028950,P00023,SELL00695,4,155.41,0.0,31.08,6.79,621.64,0.0,621.64,659.51,Debit Card,Shipped
ORD0000318,20210704,CUST012442,P00002,SELL01588,2,487.41,0.0,48.74,7.26,974.82,0.0,974.82,1030.82,Amazon Pay,Delivered
ORD0000319,20201203,CUST038779,P00017,SELL00807,1,595.34,0.0,47.63,12.41,595.34,0.0,595.34,655.38,Amazon Pay,Delivered
ORD0000320,20220521,CUST012713,P00012,SELL00400,2,274.82,0.05,26.11,11.71,549.64,27.48,522.16,559.98,UPI,Delivered
ORD0000321,20211002,CUST020344,P00031,SELL00463,4,426.38,0.05,81.01,9.49,1705.52,85.28,1620.24,1710.74,Cash on Delivery,Delivered
ORD0000322,20241207,CUST005270,P00020,SELL01391,1,412.78,0.0,0.0,13.23,412.78,0.0,412.78,426.01,Net Banking,Delivered
ORD0000323,20210417,CUST023625,P00020,SELL01411,4,153.06,0.0,48.98,4.38,612.24,0.0,612.24,665.6,Net Banking,Shipped
ORD0000324,20200530,CUST010542,P00047,SELL01480,5,234.78,0.1,126.78,13.1,1173.9,117.39,1056.51,1196.39,Debit Card,Delivered
ORD0000325,20231209,CUST021562,P00019,SELL00844,3,120.94,0.2,14.51,5.34,362.82,72.56,290.26,310.11,Amazon Pay,Delivered
ORD0000326,20230814,CUST031261,P00049,SELL01839,2,161.85,0.1,52.44,14.19,323.7,32.37,291.33,357.96,UPI,Delivered
ORD0000327,20240622,CUST024288,P00043,SELL01954,5,246.53,0.0,61.63,14.46,1232.65,0.0,1232.65,1308.74,UPI,Delivered
ORD0000328,20200919,CUST015925,P00038,SELL01021,1,152.22,0.05,11.57,13.19,152.22,7.61,144.61,169.37,Credit Card,Delivered
ORD0000329,20241122,CUST011154,P00033,SELL01122,4,489.79,0.2,282.12,9.88,1959.16,391.83,1567.3300000000002,1859.33,Debit Card,Delivered
ORD0000330,20200523,CUST023840,P00018,SELL01015,3,94.03,0.05,13.4,8.62,282.09,14.1,267.98999999999995,290.01,Credit Card,Delivered
ORD0000331,20201211,CUST004105,P00026,SELL00422,1,295.94,0.05,33.74,5.01,295.94,14.8,281.14,319.89,Amazon Pay,Delivered
ORD0000332,20210915,CUST034270,P00016,SELL00066,1,352.82,0.0,28.23,6.11,352.82,0.0,352.82,387.16,Amazon Pay,Delivered
ORD0000333,20221013,CUST031200,P00020,SELL01126,1,240.55,0.1,10.82,14.14,240.55,24.06,216.49,241.46,Credit Card,Cancelled
ORD0000334,20240514,CUST002824,P00026,SELL01273,3,389.23,0.0,140.12,7.57,1167.69,0.0,1167.69,1315.38,Credit Card,Delivered
ORD0000335,20220530,CUST046488,P00001,SELL00834,3,400.38,0.0,216.21,8.35,1201.14,0.0,1201.14,1425.7,UPI,Delivered
ORD0000336,20200102,CUST000068,P00013,SELL01958,1,501.07,0.0,25.05,1.54,501.07,0.0,501.07,527.66,Amazon Pay,Delivered
ORD0000337,20220615,CUST025908,P00025,SELL01382,1,296.93,0.05,33.85,5.35,296.93,14.85,282.08,321.28,Amazon Pay,Delivered
ORD0000338,20230820,CUST012590,P00007,SELL01384,2,30.67,0.05,2.91,6.88,61.34,3.07,58.27,68.06,Credit Card,Shipped
ORD0000339,20200910,CUST043281,P00007,SELL01472,2,559.24,0.0,134.22,11.03,1118.48,0.0,1118.48,1263.73,Debit Card,Delivered
ORD0000340,20240802,CUST023061,P00003,SELL00011,3,72.83,0.1,15.73,0.49,218.49,21.85,196.64,212.86,Credit Card,Delivered
ORD0000341,20210328,CUST024329,P00035,SELL00335,3,94.51,0.2,11.34,5.78,283.53,56.71,226.82,243.94,Debit Card,Delivered
ORD0000342,20221126,CUST049916,P00014,SELL01794,2,487.8,0.05,74.15,14.57,975.6,48.78,926.82,1015.54,Amazon Pay,Delivered
ORD0000343,20230329,CUST005573,P00040,SELL00906,3,203.88,0.0,48.93,1.71,611.64,0.0,611.64,662.28,UPI,Delivered
ORD0000344,20221011,CUST041438,P00025,SELL01014,5,39.9,0.1,8.98,9.41,199.5,19.95,179.55,197.94,Amazon Pay,Pending
ORD0000345,20200109,CUST027366,P00014,SELL00220,1,56.87,0.1,4.09,3.54,56.87,5.69,51.18,58.81,Net Banking,Delivered
ORD0000346,20230610,CUST013256,P00037,SELL00751,1,369.08,0.0,18.45,1.59,369.08,0.0,369.08,389.12,UPI,Delivered
ORD0000347,20230127,CUST037808,P00001,SELL00465,5,410.33,0.0,164.13,4.18,2051.65,0.0,2051.65,2219.96,Debit Card,Delivered
ORD0000348,20240809,CUST012334,P00020,SELL00357,2,29.1,0.2,2.33,3.83,58.2,11.64,46.56,52.72,Amazon Pay,Delivered
ORD0000349,20220326,CUST046689,P00037,SELL00183,2,116.97,0.0,18.72,8.01,233.94,0.0,233.94,260.67,UPI,Delivered
ORD0000350,20200726,CUST017408,P00009,SELL00578,5,548.98,0.0,219.59,11.56,2744.9,0.0,2744.9,2976.05,Amazon Pay,Delivered
ORD0000351,20230228,CUST014960,P00045,SELL00605,5,578.85,0.0,144.71,12.07,2894.25,0.0,2894.25,3051.03,Credit Card,Delivered
ORD0000352,20210207,CUST010085,P00040,SELL01785,3,366.04,0.0,87.85,4.55,1098.12,0.0,1098.12,1190.52,Debit Card,Shipped
ORD0000353,20200531,CUST021961,P00018,SELL01168,4,400.22,0.0,0.0,5.53,1600.88,0.0,1600.88,1606.41,UPI,Shipped
ORD0000354,20200223,CUST029119,P00040,SELL01630,2,597.49,0.25,0.0,3.29,1194.98,298.74,896.24,899.52,UPI,Delivered
ORD0000355,20230217,CUST037507,P00001,SELL01227,2,57.37,0.0,5.74,0.48,114.74,0.0,114.74,120.96,Cash on Delivery,Shipped
ORD0000356,20240823,CUST006815,P00007,SELL00898,2,327.8,0.1,70.8,13.68,655.6,65.56,590.04,674.52,UPI,Delivered
ORD0000357,20210919,CUST039527,P00048,SELL01918,5,453.11,0.15,96.29,14.15,2265.55,339.83,1925.7200000000005,2036.16,Debit Card,Delivered
ORD0000358,20210809,CUST021127,P00012,SELL01633,2,138.19,0.1,29.85,3.32,276.38,27.64,248.74,281.91,Amazon Pay,Delivered
ORD0000359,20240706,CUST034300,P00038,SELL00010,2,569.77,0.05,86.61,9.56,1139.54,56.98,1082.56,1178.73,Debit Card,Pending
ORD0000360,20231214,CUST021084,P00031,SELL01248,3,392.25,0.15,80.02,5.31,1176.75,176.51,1000.24,1085.57,Credit Card,Delivered
ORD0000361,20231216,CUST005859,P00048,SELL01019,5,131.34,0.05,49.91,1.64,656.7,32.84,623.86,675.42,Amazon Pay,Pending
ORD0000362,20200413,CUST049807,P00012,SELL01330,5,530.31,0.0,212.12,14.86,2651.55,0.0,2651.55,2878.53,Credit Card,Cancelled
ORD0000363,20200910,CUST041735,P00034,SELL00059,3,62.04,0.0,22.33,4.36,186.12,0.0,186.12,212.81,UPI,Cancelled
ORD0000364,20230604,CUST014691,P00047,SELL00599,4,591.4,0.0,283.87,6.44,2365.6,0.0,2365.6,2655.91,Credit Card,Delivered
ORD0000365,20230209,CUST028272,P00019,SELL00617,5,104.87,0.05,39.85,10.01,524.35,26.22,498.13,547.99,Debit Card,Cancelled
ORD0000366,20210524,CUST006623,P00048,SELL01655,3,436.37,0.05,99.49,0.63,1309.11,65.46,1243.65,1343.77,Debit Card,Shipped
ORD0000367,20240205,CUST038822,P00013,SELL01044,1,172.84,0.0,13.83,1.67,172.84,0.0,172.84,188.34,Credit Card,Shipped
ORD0000368,20200408,CUST005512,P00016,SELL00448,3,43.51,0.0,15.66,12.06,130.53,0.0,130.53,158.25,Credit Card,Delivered
ORD0000369,20200601,CUST011448,P00025,SELL01856,1,275.24,0.25,10.32,11.03,275.24,68.81,206.43,227.78,Credit Card,Shipped
ORD0000370,20220702,CUST045030,P00034,SELL01711,4,575.93,0.15,97.91,14.12,2303.72,345.56,1958.16,2070.19,Cash on Delivery,Returned
